,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
22403,0.681,0.332,156.022,0.104,0.513,0.000449,4,0.557,11,241154,-6.75,0.376,0,audio_features,spotify:track:7adzBs69Rjtj6194UZRWfm
22404,0.553,0.106,125.912,0.403,0.671,0.0,4,0.629,7,216162,-5.162,0.544,0,audio_features,spotify:track:5t2958ghc1UIUovv1pqMl3
22405,0.32,0.0822,91.019,0.0546,0.837,0.0,4,0.764,11,189486,-7.209,0.575,1,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM
22406,0.166,0.128,98.573,0.0352,0.907,0.122,4,0.48,9,319692,-18.08,0.202,1,audio_features,spotify:track:15zvOBuL1QbkL7bvudg2p5
22407,0.774,0.086,179.966,0.249,0.474,0.0,4,0.541,10,243500,-5.725,0.69,1,audio_features,spotify:track:1A9I1bdZX61vE5cTaNOz2x
22408,0.548,0.0828,116.967,0.029,0.0392,0.0,4,0.759,9,190800,-6.049,0.749,0,audio_features,spotify:track:6v3KW9xbzN5yKLt9YKDYA2
22409,0.559,0.1,173.125,0.0336,0.228,0.0,4,0.451,1,277500,-6.425,0.472,1,audio_features,spotify:track:4prGMvYxnXPsG7xueL4Gc8
22410,0.278,0.129,75.635,0.0275,0.569,0.0,4,0.44,6,217105,-10.348,0.159,1,audio_features,spotify:track:0zEDOBB1fHaAR0YBBIusQQ
22411,0.63,0.111,89.991,0.0259,0.153,0.0,4,0.654,10,167693,-4.644,0.43,1,audio_features,spotify:track:2wrJq5XKLnmhRXHIAf9xBa
22412,0.562,0.083,84.966,0.169,0.176,0.0,4,0.726,9,223845,-8.603,0.431,1,audio_features,spotify:track:1kUwlk4SqvLEjOk8yFPtUe
22413,0.661,0.176,90.015,0.0453,0.277,0.00022,4,0.681,8,207705,-6.23,0.393,1,audio_features,spotify:track:6N6gsaHf5GYJAvEKfg6iEv
22414,0.458,0.21,79.022,0.0256,0.328,0.0,4,0.697,4,222532,-9.529,0.383,0,audio_features,spotify:track:3ROrOM62UNsrYiegBzlIuD
22415,0.737,0.159,107.062,0.0661,0.494,0.0,4,0.777,5,242689,-6.025,0.796,0,audio_features,spotify:track:78SisrpqN9rYxNwFbpQ7JX
22416,0.815,0.333,152.062,0.0663,0.0543,0.0,4,0.692,7,261484,-6.025,0.843,1,audio_features,spotify:track:4XqtyE2i3U1z2rMVcgnYX6
22417,0.592,0.187,129.942,0.0437,0.683,0.0,4,0.706,4,298615,-8.224,0.528,1,audio_features,spotify:track:1kX8eeTe8JSQPj1dQ9MTFa
22418,0.762,0.0863,120.042,0.0395,0.192,0.00244,4,0.695,0,215280,-3.497,0.553,1,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb
22419,0.619,0.133,75.0,0.0288,0.353,0.0,4,0.541,8,256500,-5.928,0.442,0,audio_features,spotify:track:2qlfZhBPWq5FH3FwlZKGws
22420,0.557,0.283,136.051,0.0454,0.704,0.0,4,0.575,9,292000,-6.863,0.399,1,audio_features,spotify:track:3zrebnrolRrRWRx9yx7tZs
22421,0.569,0.112,79.995,0.0277,0.415,0.0,4,0.552,9,279000,-4.666,0.349,1,audio_features,spotify:track:0rvNW2zfoFqdz7jHw3VqSQ
22422,0.74,0.273,100.076,0.0278,0.061,6.43e-06,4,0.44,1,245625,-5.375,0.293,1,audio_features,spotify:track:66t4DQjeDsDUmA1WxKgnLU
22423,0.52,0.219,102.016,0.049,0.779,0.000117,4,0.864,1,220031,-10.009,0.79,1,audio_features,spotify:track:4zvpnvtc2IYE3EMQau3vIH
22424,0.403,0.0895,120.041,0.0297,0.618,0.0745,4,0.496,6,306104,-11.306,0.433,1,audio_features,spotify:track:2fJrMT9Zw7qP6dwD8ou90W
22425,0.83,0.117,175.997,0.0336,0.303,0.401,4,0.372,2,319750,-5.789,0.535,1,audio_features,spotify:track:1lD1Pjy7rNDOny7nFqmUHJ
22426,0.736,0.115,117.068,0.0316,0.0577,0.00243,4,0.602,1,229250,-6.23,0.71,0,audio_features,spotify:track:4OZjDh3pxthm3Ig9Fs7C7N
22427,0.178,0.623,93.982,0.0574,0.607,0.0,4,0.795,0,181613,-11.991,0.608,1,audio_features,spotify:track:18uwL0vNUanqZH0ro2QcOP
22428,0.518,0.239,136.155,0.0341,0.137,0.0,4,0.613,0,202336,-7.667,0.321,1,audio_features,spotify:track:4jiVuwRzWDy1VT0st8OjAE
22429,0.843,0.0745,111.035,0.0779,0.253,0.0,3,0.717,1,281029,-7.584,0.62,1,audio_features,spotify:track:4dXuKIN9J3mTKQZ61WHjqb
22430,0.804,0.32,93.033,0.0713,0.0219,1e-06,4,0.714,11,243000,-6.271,0.731,1,audio_features,spotify:track:6GVBXMArxujxWfZx3vGvgC
22431,0.546,0.172,144.0,0.0282,0.32,0.0,4,0.651,10,229500,-7.522,0.608,0,audio_features,spotify:track:41TfjScHItR0d1k1N9tSr6
22432,0.685,0.189,97.551,0.425,0.0304,0.0,4,0.584,7,226321,-7.811,0.345,1,audio_features,spotify:track:314ZkcV7oLWG8yWE7LABvH
22433,0.679,0.273,110.03,0.0273,0.0504,0.000134,4,0.622,7,289750,-6.537,0.832,1,audio_features,spotify:track:1lWjw2MgiWcvuy5rSuQ11b
22434,0.554,0.155,137.876,0.13,0.568,0.0,3,0.582,11,209793,-8.472,0.253,1,audio_features,spotify:track:2cqjhnMI6m22cqcD1GUSTZ
22435,0.466,0.399,147.685,0.0497,0.733,0.0,4,0.563,9,237839,-8.059,0.386,1,audio_features,spotify:track:5so7kJsPM7AIGOneShmhYo
22436,0.475,0.0998,129.957,0.104,0.709,0.0,4,0.519,10,239500,-8.031,0.365,1,audio_features,spotify:track:3bxGTdVHjBjlSOjRDH9a4f
22437,0.522,0.0685,89.96,0.0575,0.533,0.0,4,0.755,2,157560,-4.368,0.925,1,audio_features,spotify:track:0RiRZpuVRbi7oqRdSMwhQY
22438,0.739,0.0986,78.995,0.0318,0.555,0.0,4,0.539,10,229367,-4.543,0.848,1,audio_features,spotify:track:7xJowlJfrvuFbooVesjFm0
22439,0.8,0.185,138.041,0.0443,0.561,0.0,4,0.573,5,245000,-4.954,0.617,1,audio_features,spotify:track:0OBPjif46Jbz7c4xIqiBEw
22440,0.861,0.0974,84.007,0.0624,0.0184,0.0,4,0.679,7,186000,-4.789,0.57,0,audio_features,spotify:track:7nVTeSpry1cMbgyCmSd1ae
22441,0.648,0.0802,92.977,0.187,0.124,0.0,4,0.64,5,197867,-8.113,0.548,0,audio_features,spotify:track:70eFcWOvlMObDhURTqT4Fv
22442,0.959,0.107,128.983,0.0603,0.0296,0.00188,4,0.709,1,206868,-1.339,0.644,1,audio_features,spotify:track:14rWuS6yllHOdfZ8sZsZUj
22443,0.559,0.0821,95.003,0.0378,0.13,0.0,4,0.802,0,223388,-5.519,0.302,1,audio_features,spotify:track:6XQ71HC6xxRbVZZD6Bodju
22444,0.598,0.465,91.983,0.0544,0.209,1.05e-05,4,0.715,0,202000,-7.161,0.558,1,audio_features,spotify:track:1OCWm66r2PwI8RsspEMfzD
22445,0.747,0.139,83.826,0.0624,0.378,0.0,4,0.546,11,239286,-4.905,0.526,0,audio_features,spotify:track:00QJNqqJoah8KE7UBDpCHy
22446,0.567,0.145,149.863,0.0272,0.111,3.5e-05,4,0.552,9,258875,-7.101,0.398,1,audio_features,spotify:track:4XGKYVsklvtRYtq4LfYUrr
22447,0.614,0.524,75.114,0.0331,0.106,1.08e-05,4,0.541,7,246500,-6.095,0.357,1,audio_features,spotify:track:7JhYmekBJcLg4RtTItTf2g
22448,0.52,0.0923,143.964,0.141,0.364,0.0,4,0.827,6,244583,-6.852,0.451,1,audio_features,spotify:track:3JrekkAlDuRg0iRBwVUTBy
22449,0.605,0.126,93.958,0.0521,0.589,0.0,4,0.715,4,230938,-8.168,0.772,1,audio_features,spotify:track:3i1rSzXFJpSiEu0zZiEmpD
22450,0.472,0.12,106.048,0.0762,0.331,1.62e-05,4,0.766,4,246000,-8.506,0.807,0,audio_features,spotify:track:6wVQR2tKc36SXOxdSg9gvO
22451,0.593,0.101,176.026,0.0674,0.718,0.0,4,0.555,9,285002,-6.321,0.482,1,audio_features,spotify:track:0EYgFMIXhjcFgX6xe2NY9v
22452,0.62,0.15,101.939,0.0327,0.0426,0.00224,4,0.585,3,172227,-8.09,0.281,0,audio_features,spotify:track:2plLJpUcYPFrl1sW2pMG63
22453,0.302,0.0868,124.978,0.0479,0.684,0.0,3,0.73,6,181460,-11.773,0.48,0,audio_features,spotify:track:4p4SOBQ0fxHYluEcba6Xrq
22454,0.862,0.192,119.991,0.0965,0.0923,0.0,4,0.645,11,229773,-4.757,0.798,0,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c
22455,0.861,0.325,131.974,0.237,0.32,0.00175,4,0.738,2,189052,-4.141,0.58,1,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn
22456,0.559,0.399,129.989,0.0776,0.128,0.0,1,0.778,6,185093,-7.109,0.678,0,audio_features,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku
22457,0.835,0.857,123.024,0.0839,0.0139,0.0,4,0.74,10,251293,-3.425,0.535,0,audio_features,spotify:track:5WrEilrRI5cIW0DxMvQYPZ
22458,0.682,0.0763,110.567,0.0925,0.153,0.0,5,0.477,1,202205,-4.931,0.345,0,audio_features,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y
22459,0.756,0.115,91.99,0.0334,0.403,0.0,4,0.626,0,312245,-5.056,0.637,1,audio_features,spotify:track:7lQLlkBmHcDGJ2becWAUAa
22460,0.427,0.21,76.469,0.0317,0.0546,5.83e-06,4,0.598,7,175721,-8.764,0.0605,0,audio_features,spotify:track:3eekarcy7kvN4yt5ZFzltW
22461,0.714,0.099,90.991,0.0274,0.0427,0.000306,4,0.489,0,251947,-5.771,0.284,1,audio_features,spotify:track:7woh2lJvyILYxSQ1kXTI3d
22462,0.255,0.447,74.748,0.0743,0.898,0.000268,4,0.615,0,156792,-12.137,0.349,1,audio_features,spotify:track:7gFhyOlGIO4d9yNxIS5ijn
22463,0.669,0.178,82.997,0.0419,0.244,0.0,4,0.598,4,227000,-5.506,0.788,1,audio_features,spotify:track:06DPpk0hUJEgpzl5cuWNI6
22464,0.593,0.17,98.078,0.0988,0.688,0.000161,4,0.825,6,209755,-6.401,0.54,0,audio_features,spotify:track:1rgnBhdG2JDFTbYkYRZAku
22465,0.538,0.184,159.828,0.0462,0.75,0.0,4,0.589,10,195143,-5.665,0.659,1,audio_features,spotify:track:63rLjQUFTxemPqACev1by7
22466,0.282,0.136,95.965,0.0845,0.842,3.65e-05,4,0.761,0,245000,-13.825,0.398,1,audio_features,spotify:track:6F9yDb4e33URT8BaO3Gw6s
22467,0.405,0.105,109.891,0.0319,0.751,0.0,4,0.501,1,182161,-5.679,0.446,1,audio_features,spotify:track:7qEHsqek33rTcFNT9PFqLf
22468,0.497,0.0498,91.0,0.031,0.0718,2.48e-05,4,0.713,11,300187,-7.418,0.892,0,audio_features,spotify:track:63eGghNk0tlCFqtjdE6aEq
22469,0.505,0.104,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ
22470,0.756,0.13,128.937,0.0608,0.0055,0.0,4,0.639,1,211867,-4.42,0.532,1,audio_features,spotify:track:2MsNSKQNQNRklkKFxxvIav
22471,0.848,0.0991,160.012,0.0296,0.137,0.0,4,0.473,4,252000,-4.061,0.396,1,audio_features,spotify:track:3zc9UfgETcTMGiazW58Klg
22472,0.482,0.1,150.059,0.101,0.836,0.00247,4,0.695,5,251031,-8.232,0.373,0,audio_features,spotify:track:7EiesOznEUAta5QIb89I7e
22473,0.689,0.108,98.049,0.0843,0.408,1.44e-06,4,0.741,0,197500,-7.036,0.727,1,audio_features,spotify:track:3tMbwbZpYXGHeg0l45m7Tv
22474,0.492,0.583,118.926,0.118,0.347,0.0,4,0.933,6,207250,-5.656,0.74,1,audio_features,spotify:track:1Wuq5oThaFJmFl2vJNYMKD
22475,0.807,0.109,88.991,0.0375,0.312,0.000325,4,0.664,0,314000,-5.542,0.593,1,audio_features,spotify:track:4IKn1t0eZZzF5mji1vraVI
22476,0.466,0.098,103.018,0.0384,0.0934,0.0,4,0.694,9,189613,-6.758,0.246,1,audio_features,spotify:track:0y675KDleCZEudjoeL1sQQ
22477,0.698,0.224,113.086,0.0339,0.556,0.00243,4,0.766,6,281000,-7.664,0.725,1,audio_features,spotify:track:5PMJyQr4nI8L78r6TXumeU
22478,0.763,0.176,146.012,0.0744,0.164,0.0,4,0.629,2,267123,-5.47,0.809,1,audio_features,spotify:track:2USX969yFQ250hBULh6Ope
22479,0.653,0.111,150.231,0.0745,0.447,0.0,4,0.58,5,174960,-3.818,0.175,1,audio_features,spotify:track:6vBdBCoOhKHiYDDOcorfNo
22480,0.651,0.0715,84.01,0.0967,0.31,0.0,4,0.424,0,240000,-5.306,0.636,1,audio_features,spotify:track:4afuOwuWWRoS8HEw1cyVUZ
22481,0.564,0.0409,185.913,0.0378,0.399,0.0,3,0.693,1,210901,-3.857,0.574,0,audio_features,spotify:track:5aUSEPNd3m5xliFK4pn5mU
22482,0.834,0.146,183.967,0.0349,0.323,0.0,4,0.404,1,246125,-5.642,0.413,1,audio_features,spotify:track:13y3BLdlSdVH7wJwavs06O
22483,0.683,0.137,96.133,0.117,0.0372,0.0,4,0.697,1,186987,-2.881,0.603,0,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo
22484,0.425,0.1,135.128,0.375,0.328,0.13,4,0.701,7,194088,-10.965,0.562,1,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m
22485,0.823,0.134,123.935,0.0623,0.487,0.0,4,0.691,2,191467,-4.197,0.87,1,audio_features,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh
22486,0.577,0.0942,170.078,0.0284,0.193,2.18e-05,4,0.438,3,286227,-6.993,0.172,1,audio_features,spotify:track:2OQQPlUlrSKu2nOPMwTS2c
22487,0.583,0.181,92.043,0.0747,0.231,4.48e-05,4,0.667,11,181806,-5.127,0.187,0,audio_features,spotify:track:6V9fHiv84WlVTg7CSnIVY2
22488,0.371,0.109,75.208,0.0405,0.795,0.0,4,0.473,4,209400,-10.219,0.413,0,audio_features,spotify:track:4OBZT9EnhYIV17t4pGw7ig
22489,0.419,0.0614,113.994,0.107,0.625,0.0,4,0.92,11,293187,-8.399,0.888,1,audio_features,spotify:track:61fcrKehgOcbb1TzPJfcob
22490,0.91,0.342,132.04,0.0594,0.029,0.0,4,0.674,7,211320,-2.898,0.599,0,audio_features,spotify:track:1q3C6brbmRrULTyo2mseKF
22491,0.341,0.163,114.034,0.0268,0.758,1.23e-06,3,0.58,2,278637,-7.623,0.13,1,audio_features,spotify:track:0r7l0cA27fy29MmGU8k1bO
22492,0.4,0.0599,135.984,0.126,0.051,0.0,4,0.901,0,197573,-8.575,0.346,1,audio_features,spotify:track:6TqXcAFInzjp0bODyvrWEq
22493,0.498,0.319,98.016,0.0456,0.0169,0.00282,4,0.74,11,207039,-6.684,0.652,0,audio_features,spotify:track:7LzouaWGFCy4tkXDOOnEyM
22494,0.776,0.0819,93.017,0.0349,0.386,0.0,4,0.729,2,262437,-4.863,0.702,1,audio_features,spotify:track:0lQWN4uo1PCdzrxEZJM95P
22495,0.456,0.114,79.958,0.0695,0.739,0.0201,4,0.58,1,249750,-9.338,0.488,1,audio_features,spotify:track:6MOmulJqeI6K3dq3I4Sfbu
22496,0.675,0.0894,101.956,0.0442,0.0912,0.0,4,0.798,6,219947,-5.041,0.842,1,audio_features,spotify:track:0hVXuCcriWRGvwMV1r5Yn9
22497,0.757,0.126,140.094,0.132,0.185,6.32e-06,4,0.722,10,185815,-6.207,0.721,0,audio_features,spotify:track:5nCthAh3jt4xKuLJAifAaR
22498,0.503,0.134,118.491,0.0437,0.0158,0.0,4,0.401,2,181408,-8.084,0.236,1,audio_features,spotify:track:0yc37FvbXRwwFaQxzpxbsd
22499,0.459,0.137,126.803,0.0334,0.56,0.0,4,0.619,7,184280,-5.782,0.498,0,audio_features,spotify:track:1iQDltZqI7BXnHrFy4Qo1k
22500,0.627,0.109,85.983,0.024,0.213,0.00471,4,0.593,4,250999,-7.553,0.701,1,audio_features,spotify:track:4URCEQmgwuwaHiySIqGmIa
22501,0.726,0.0459,116.985,0.0339,0.159,0.0,4,0.676,11,274000,-4.953,0.734,0,audio_features,spotify:track:05WHgjtWx32x40VmFkLnOd
22502,0.621,0.0865,97.986,0.0824,0.148,0.0,4,0.857,9,204467,-6.376,0.668,0,audio_features,spotify:track:4vUmTMuQqjdnvlZmAH61Qk
22503,0.516,0.0441,119.969,0.0918,0.131,0.0,4,0.914,5,195080,-4.178,0.702,0,audio_features,spotify:track:6rcn967QN5JtkPOBDwYIuT
22504,0.48,0.111,128.046,0.0472,0.381,4.76e-05,4,0.634,9,258750,-9.913,0.275,1,audio_features,spotify:track:1psb8glAxDb4DYAwnOWzm3
22505,0.519,0.13,104.954,0.0385,0.379,0.0,4,0.812,2,165714,-4.823,0.554,1,audio_features,spotify:track:4a6q8CR2hzLk2plDkSxkfD
22506,0.874,0.627,132.022,0.045,0.0122,0.0,4,0.697,5,213886,-2.15,0.775,0,audio_features,spotify:track:2FXd6kKCtBIc6UfN1gH1pA
22507,0.534,0.1,145.816,0.0677,0.164,0.0,4,0.668,1,136248,-6.586,0.711,1,audio_features,spotify:track:6hLkeOMrhZ2CMLBp2of576
22508,0.317,0.0881,140.048,0.334,0.592,0.0,4,0.778,1,178627,-10.732,0.327,0,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF
22509,0.733,0.242,102.211,0.203,0.176,0.0,4,0.599,11,162583,-7.058,0.534,1,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI
22510,0.558,0.0618,95.016,0.0683,0.482,0.0,4,0.806,9,198973,-6.46,0.678,1,audio_features,spotify:track:322tcqPhma7F6hfCeLisx0
22511,0.537,0.076,83.909,0.0832,0.162,0.0,4,0.578,9,201539,-8.676,0.25,1,audio_features,spotify:track:3afkJSKX0EAMsJXTZnDXXJ
22512,0.486,0.104,88.982,0.0306,0.656,0.0,4,0.698,1,262488,-6.092,0.398,1,audio_features,spotify:track:6OJ10ZEgo5ZyBHZE72eD7x
22513,0.795,0.159,190.097,0.461,0.119,0.0,4,0.4,10,186107,-3.731,0.702,0,audio_features,spotify:track:0Ryd8975WihbObpp5cPW1t
22514,0.519,0.0897,135.956,0.108,0.249,0.0,4,0.922,11,243108,-6.153,0.795,1,audio_features,spotify:track:0ysHFElwsF17eS2Gnq5IiS
22515,0.653,0.101,106.966,0.0658,0.229,0.0,4,0.717,1,207320,-5.634,0.412,1,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ
22516,0.61,0.0834,170.029,0.0348,0.0384,0.399,4,0.183,4,354115,-4.342,0.0504,1,audio_features,spotify:track:4s4xtVecBeGjuAMqXW8kWv
22517,0.585,0.144,81.922,0.047,0.426,1.03e-06,4,0.557,5,274000,-7.559,0.464,0,audio_features,spotify:track:4YRpjJaJpiI36HM36Dn5lS
22518,0.904,0.182,124.979,0.0834,0.0324,3.1e-05,4,0.801,2,191142,-2.819,0.814,1,audio_features,spotify:track:7zFBtYAVURF3bUVqEQ6UUu
22519,0.52,0.115,95.969,0.0327,0.35,0.00844,4,0.838,0,287875,-5.587,0.647,1,audio_features,spotify:track:6T3awZdmxxF3j5ozSi8vqy
22520,0.474,0.0919,131.994,0.0343,0.795,0.0,4,0.647,9,258456,-7.654,0.283,1,audio_features,spotify:track:6Slc1wXZDs8zDA6Ip9mPFE
22521,0.491,0.146,140.015,0.0349,0.507,0.014,4,0.537,9,284584,-9.06,0.508,1,audio_features,spotify:track:60hF3gZXQ33xdAXXk6tE1x
22522,0.665,0.0817,81.994,0.0668,0.37,1.47e-06,4,0.637,11,304430,-6.781,0.468,1,audio_features,spotify:track:5lxItfla07vroV2vuGwe75
22523,0.826,0.122,130.031,0.0394,0.352,1.66e-05,4,0.697,9,257640,-5.109,0.756,1,audio_features,spotify:track:4r3UvwePMdXPJrqFautgTq
22524,0.552,0.18,136.56,0.0274,0.029,0.0,4,0.664,6,217027,-6.285,0.612,0,audio_features,spotify:track:5vz7614Y45d7U5Coi0FjnA
22525,0.642,0.0953,95.045,0.087,0.0861,0.0,4,0.751,3,169567,-5.165,0.388,0,audio_features,spotify:track:2wVDWtLKXunswWecARNILj
22526,0.408,0.394,76.309,0.0524,0.771,7.88e-06,4,0.426,3,204712,-9.419,0.528,1,audio_features,spotify:track:41CgzGD7xlgnJe14R4cqkL
22527,0.593,0.0966,128.073,0.0463,0.411,1.55e-06,4,0.574,4,194686,-5.731,0.355,0,audio_features,spotify:track:46D0hYb1B7qiU33VtXt21W
22528,0.541,0.106,125.912,0.0416,0.747,0.0,4,0.593,10,240000,-6.715,0.367,1,audio_features,spotify:track:4cuqxTgaj2Bzrlti3s6MDZ
22529,0.543,0.118,68.534,0.0919,0.492,1.58e-05,4,0.359,7,221307,-7.582,0.453,1,audio_features,spotify:track:1dGr1c8CrMLDpV6mPbImSI
22530,0.581,0.257,94.555,0.0881,0.21,0.000708,4,0.503,6,233601,-7.007,0.633,1,audio_features,spotify:track:6ZzYETKetIfNUsZUb23jgG
22531,0.721,0.0898,102.914,0.0449,0.00268,6.51e-06,4,0.643,1,190107,-5.248,0.317,1,audio_features,spotify:track:3NkJNL3WqO1Lqc3uNDxvCN
22532,0.503,0.113,93.023,0.0266,0.299,1.92e-06,4,0.715,3,238063,-5.5,0.416,1,audio_features,spotify:track:3nQlPsRsO4mEqVaiqErCLO
22533,0.706,0.245,128.187,0.0627,0.000587,0.0795,4,0.633,10,189147,-5.137,0.399,0,audio_features,spotify:track:5uHl2eYaITSX6xEX8bmaXy
22534,0.594,0.123,153.848,0.0752,0.342,0.0,4,0.703,5,114893,-6.146,0.475,0,audio_features,spotify:track:1000nHvUdawXuUHgBod4Wv
22535,0.728,0.139,100.369,0.0379,0.0901,0.0,3,0.616,9,278307,-4.121,0.296,1,audio_features,spotify:track:49P4H6SJkVu2pkuZnuUDk4
22536,0.488,0.15,96.989,0.0258,0.299,1.11e-06,4,0.701,9,258402,-9.948,0.625,1,audio_features,spotify:track:6ezEwX2eZRZlioqYaUPOKX
22537,0.639,0.109,123.907,0.0355,0.679,2.44e-05,4,0.467,10,220880,-6.594,0.258,1,audio_features,spotify:track:39TrXFs2mDHCPlGpfTrOX3
22538,0.41,0.111,100.025,0.0261,0.338,7.7e-06,4,0.683,6,200171,-9.448,0.0772,0,audio_features,spotify:track:6SrJGBmuQGR8SKpPqHfXz4
22539,0.563,0.304,135.955,0.0259,0.633,8.99e-06,4,0.579,9,255000,-5.29,0.359,1,audio_features,spotify:track:7K41SevJ4ihWtiOiF1eAak
22540,0.539,0.0603,140.946,0.317,0.442,0.0,4,0.809,10,210000,-6.945,0.912,1,audio_features,spotify:track:4L11CrTUriutTRRjWKPdJm
22541,0.245,0.103,74.361,0.0275,0.829,0.0205,4,0.468,1,272520,-9.323,0.0833,1,audio_features,spotify:track:7JT0xvRdL46U36JqiCTfWS
22542,0.529,0.0472,103.231,0.0261,0.00174,7.73e-05,4,0.558,8,223456,-10.271,0.446,1,audio_features,spotify:track:6hppyFzZ1nHxTbRuPnSwBe
22543,0.644,0.117,199.96,0.0776,0.467,0.0,4,0.533,1,217973,-5.79,0.755,0,audio_features,spotify:track:4FqihJCXbisi7QYobU7ff6
22544,0.323,0.124,78.465,0.0259,0.908,0.00145,4,0.577,11,176250,-9.333,0.264,0,audio_features,spotify:track:5baGsQBa1IGlf1x0BqiPQ5
22545,0.658,0.12,167.886,0.0552,0.299,1.83e-05,4,0.483,2,262637,-6.721,0.235,1,audio_features,spotify:track:7Fi43HjA5FTTCPOj2wai00
22546,0.746,0.194,99.993,0.0416,0.538,2.01e-05,4,0.705,1,219000,-5.03,0.539,1,audio_features,spotify:track:4PXdOchDL7aUZghQobIlhX
22547,0.474,0.0663,170.018,0.0356,0.0929,0.000404,4,0.361,0,286192,-8.155,0.249,1,audio_features,spotify:track:4WxNfBGTaGoN5hOqXI9TFJ
22548,0.64,0.138,129.815,0.049,0.0992,0.0,4,0.628,6,201081,-4.164,0.409,0,audio_features,spotify:track:1TaQciB8qqRZ9fxWGhS65X
22549,0.526,0.105,80.031,0.103,0.645,9.5e-05,4,0.698,6,262853,-6.289,0.608,0,audio_features,spotify:track:72KOmS4Af9IEFsT87TK1VQ
22550,0.72,0.0767,99.987,0.151,0.595,0.0,4,0.707,11,219500,-5.61,0.905,1,audio_features,spotify:track:5kHLmBd3GTMIFhWdD3berA
22551,0.678,0.0975,83.497,0.0341,0.421,2.94e-06,4,0.822,0,182875,-3.494,0.535,1,audio_features,spotify:track:5ndp5yVxoWbTSDRY1nAipf
22552,0.501,0.127,149.978,0.0345,0.388,0.0,4,0.521,9,246869,-8.259,0.311,1,audio_features,spotify:track:31zkfF9LTPEbnwdaz6MERy
22553,0.419,0.104,182.322,0.0429,0.776,0.0,4,0.49,6,256000,-9.331,0.542,1,audio_features,spotify:track:14ukOd1Rxw8Fi1pqmiNXMa
22554,0.647,0.104,163.862,0.0524,0.0687,0.0,4,0.614,0,184665,-4.681,0.368,0,audio_features,spotify:track:0TMGV2zMZXOILVtQLtkI3G
22555,0.434,0.154,100.053,0.209,0.597,2.8e-06,4,0.754,10,234600,-7.907,0.324,1,audio_features,spotify:track:1Lw0i60LlzJfmG6ADncUrz
22556,0.484,0.114,135.866,0.0326,0.807,8.51e-05,4,0.553,9,268329,-8.12,0.196,1,audio_features,spotify:track:76rs0Apd4Ct5LwJm8pB6r1
22557,0.539,0.108,175.885,0.036,0.341,0.000168,4,0.465,2,257761,-8.427,0.12,1,audio_features,spotify:track:0N1FUoVgpByabS4T57z55i
22558,0.853,0.329,124.998,0.0665,0.00116,4.23e-05,4,0.79,11,199874,-4.564,0.713,0,audio_features,spotify:track:0GU5GuJQQEnnREO2FxnVPT
22559,0.66,0.141,96.036,0.0289,0.544,4.09e-06,3,0.388,8,273493,-6.303,0.655,1,audio_features,spotify:track:07ZIrtR00m3t9AcmeRZ7vQ
22560,0.575,0.125,180.022,0.0342,0.091,0.000493,4,0.531,2,230525,-6.214,0.191,1,audio_features,spotify:track:00Hj710RrsLX5s9bothwlW
22561,0.663,0.131,100.001,0.202,0.0123,1.04e-05,4,0.701,6,167080,-7.227,0.334,1,audio_features,spotify:track:1qbXrxctv75pm1lWCn6Zw3
22562,0.587,0.354,88.055,0.0369,0.509,0.0,4,0.653,2,245500,-7.01,0.366,1,audio_features,spotify:track:0GTCONVjK4xrB0ZPT1CCNz
22563,0.41,0.119,135.005,0.0316,0.563,0.0,4,0.685,7,201872,-9.358,0.533,1,audio_features,spotify:track:1OlInnJssr9pXY0Ooa0SDT
22564,0.678,0.0889,145.883,0.119,0.0702,0.0,4,0.689,5,200306,-4.287,0.335,0,audio_features,spotify:track:33NAYATbWRoo5RuEP30JBZ
22565,0.72,0.116,107.97,0.0312,0.433,0.0,4,0.62,11,205000,-6.057,0.23,1,audio_features,spotify:track:10DSYghyBjAYJa8iCvdRDv
22566,0.533,0.105,136.046,0.0268,0.279,0.0,4,0.498,7,262210,-6.143,0.167,1,audio_features,spotify:track:49o9ToewyZywgB5KlaB3WN
22567,0.488,0.0936,136.041,0.0705,0.297,9.11e-06,4,0.752,6,201661,-7.05,0.533,1,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C
22568,0.638,0.0944,139.969,0.0327,0.0892,0.0,4,0.538,10,239625,-6.37,0.604,1,audio_features,spotify:track:79YugcEzo00SmZXLchKPnI
